186,"OSBS_009","40","TIUS",,"D03MLK24","D03JAK04",
187,"OSBS_009","40","MIRE",,"D03MLK24","D03JAK04",
188,"OSBS_009","40","DIOV",,"D03MLK24","D03JAK04",
189,"OSBS_009","40","PHAM4",,"D03MLK24","D03JAK04",
190,"OSBS_009","40","SMAU",,"D03MLK24","D03JAK04",
191,"OSBS_009","40","MOCE2",,"D03MLK24","D03JAK04",
192,"OSBS_009","40","CAAM2",,"D03MLK24","D03JAK04",
193,"OSBS_009","40","UNK297",,"D03MLK24","D03JAK04","no transcription errors found"
194,"OSBS_009","41","PEPA37",,"D03MLK24","D03JAK04","no transcription errors found"
195,"OSBS_009","41","GOLA",,"D03MLK24","D03JAK04",
196,"OSBS_009","41","SOAM",,"D03MLK24","D03JAK04",
197,"OSBS_009","41","NYBI",,"D03MLK24","D03JAK04","UNK306 (Nyssa); no transcription errors found"
198,"OSBS_009","41","PAQU2",,"D03MLK24","D03JAK04",
201,"OSBS_002","31","RUHI2",,"D03DWB07","D03KAL07",
202,"OSBS_002","31","ERHI2",,"D03DWB07","D03KAL07",
203,"OSBS_002","31","UNK355",,"D03DWB07","D03KAL07","no transcription errors found"
204,"OSBS_002","31","ARFL2",,"D03DWB07","D03KAL07",
205,"OSBS_002","31","HECA4",,"D03DWB07","D03KAL07",
206,"OSBS_002","31","CYPO",,"D03DWB07","D03KAL07",
207,"OSBS_002","31","CRAR2",,"D03DWB07","D03KAL07",
208,"OSBS_002","31","CRLA7",,"D03DWB07","D03KAL07",
209,"OSBS_002","31","SCSCS",,"D03DWB07","D03KAL07",
210,"OSBS_002","31","DIAC2",,"D03DWB07","D03KAL07",
211,"OSBS_002","31","STBI2",,"D03DWB07","D03KAL07",
212,"OSBS_022","31",,,"D03MLK24","D03AMH21","NO NEW PLANTS FOUND; no transcription errors found"
213,"OSBS_022","32","ILCA",,"D03MLK24","D03AMH21",
214,"OSBS_022","32","ANCA4",,"D03MLK24","D03AMH21",
215,"OSBS_022","40","ANGL2",,"D03MLK24","D03AMH21",
216,"OSBS_022","41","ANVI2",,"D03MLK24","D03AMH21",
217,"OSBS_002","41","MIQU2",,"D03DWB07","D03KAL07",
218,"OSBS_002","41","TEVI",,"D03DWB07","D03KAL07",
219,"OSBS_002","41","TRUR",,"D03DWB07","D03KAL07",
220,"OSBS_002","41","UNK355",,"D03DWB07","D03KAL07","no transcription errors found"
221,"OSBS_002","41","CNST",,"D03DWB07","D03KAL07",
222,"OSBS_002","41","UNK350",,"D03DWB07","D03KAL07","no transcription errors found"
223,"OSBS_002","41","LEHI2",,"D03DWB07","D03KAL07",
224,"OSBS_002","41","ERAR13",,"D03DWB07","D03KAL07",
225,"OSBS_002","41","CRLA7",,"D03DWB07","D03KAL07",
226,"OSBS_002","41","UNK358",,"D03DWB07","D03KAL07","no transcription errors found"
227,"OSBS_002","41","ANTET",,"D03DWB07","D03KAL07",
228,"OSBS_002","41","SCCI",,"D03DWB07","D03KAL07",
229,"OSBS_002","41","OPHU",,"D03DWB07","D03KAL07",
230,"OSBS_002","41","RHRE",,"D03DWB07","D03KAL07",
231,"OSBS_002","41","SMAU",,"D03DWB07","D03KAL07",
232,"OSBS_002","40","PIPA2",,"D03DWB07","D03KAL07",
233,"OSBS_002","40","ARBE7",,"D03DWB07","D03KAL07",
234,"OSBS_002","40","PTAQ",,"D03DWB07","D03KAL07",
235,"OSBS_002","40","ERTO2",,"D03DWB07","D03KAL07",
236,"OSBS_002","40","TRUR",,"D03DWB07","D03KAL07",
237,"OSBS_002","40","STSY",,"D03DWB07","D03KAL07",
238,"OSBS_002","40","ANTET",,"D03DWB07","D03KAL07",
239,"OSBS_002","40","HECA4",,"D03DWB07","D03KAL07",
240,"OSBS_002","32","GYAM",,"D03DWB07","D03KAL07",
241,"OSBS_002","32","PASE5",,"D03DWB07","D03KAL07",
242,"OSBS_002","32","ERTO2",,"D03DWB07","D03KAL07",
243,"OSBS_002","32","CRAR2",,"D03DWB07","D03KAL07",
244,"OSBS_002","32","ANTET",,"D03DWB07","D03KAL07",
245,"OSBS_002","31","STSY",,"D03DWB07","D03KAL07",
246,"OSBS_002","31","CACO37",,"D03DWB07","D03KAL07","Carphiphorus carimboa"
247,"DSNY_021","31","RISC",,"D03MLK24","D03JAK04","no transcription errors found"
248,"DSNY_021","31","UNK019",,"D03MLK24","D03JAK04","no transcription errors found"
249,"DSNY_021","31","UNK017",,"D03MLK24","D03JAK04","no transcription errors found"
250,"DSNY_021","31","SOAS",,"D03MLK24","D03JAK04",
251,"DSNY_021","31","POPR",,"D03MLK24","D03JAK04",
252,"DSNY_021","32","MOCE2",,"D03MLK24","D03JAK04",
253,"DSNY_021","32","UNK014",,"D03MLK24","D03JAK04","no transcription errors found"
254,"DSNY_021","32","UNK018",,"D03MLK24","D03JAK04","no transcription errors found"
255,"DSNY_021","32","SERE2",,"D03MLK24","D03JAK04","no transcription errors found"
256,"DSNY_021","32","UNK026",,"D03MLK24","D03JAK04","no transcription errors found"
257,"DSNY_021","40","CAAM2",,"D03MLK24","D03JAK04",
258,"DSNY_021","40","ASRE7",,"D03MLK24","D03JAK04",
259,"DSNY_021","40","XIAN",,"D03MLK24","D03JAK04","no transcription errors found"
260,"DSNY_021","40","DITE2",,"D03MLK24","D03JAK04",
261,"DSNY_021","41","UNK027",,"D03MLK24","D03JAK04","no transcription errors found"
262,"DSNY_021","41","SOAS",,"D03MLK24","D03JAK04","no transcription errors found"
263,"DSNY_021","41","SERE2",,"D03MLK24","D03JAK04",
264,"DSNY_021","41","UNK019",,"D03MLK24","D03JAK04","no transcription errors found"
265,"DSNY_021","41","SPPR2",,"D03MLK24","D03JAK04",
266,"DSNY_021","41","PABI","cf. species","D03MLK24","D03JAK04","taxonID=PABI (NRCS code does not exits"
267,"DSNY_021","41","CRPU",,"D03MLK24","D03JAK04",
268,"DSNY_009","31","RHCH2",,"D03DWB07","D03ALW14","UNK2(SEDGE)"
269,"DSNY_009","31","ASRE7",,"D03DWB07","D03ALW14",
270,"DSNY_009","31","UNK5",,"D03DWB07","D03ALW14","UNK5(BROADLEAF)"
271,"DSNY_009","31","CEER2",,"D03DWB07","D03ALW14",
272,"DSNY_009","32","RHCH2",,"D03DWB07","D03ALW14","UNK2(SEDGE)"
273,"DSNY_009","32","RUAR2",,"D03DWB07","D03ALW14","no transcription errors found"
274,"DSNY_009","32","ASRE7",,"D03DWB07","D03ALW14",
275,"DSNY_009","32","UNK3",,"D03DWB07","D03ALW14","UNK3(SEDGE)"
276,"DSNY_009","32","UNK4",,"D03DWB07","D03ALW14","UNK4(LEGUME)"
277,"DSNY_009","40","ASRE7",,"D03DWB07","D03ALW14",
278,"DSNY_009","40","UNK4",,"D03DWB07","D03ALW14","UNK4(LEGUME)"
279,"DSNY_009","40","UNK1",,"D03DWB07","D03ALW14","UNK1"
280,"DSNY_009","40","HYCR3",,"D03DWB07","D03ALW14","no transcription errors found"
281,"DSNY_009","40","ANVI2",,"D03DWB07","D03ALW14",
282,"DSNY_009","41","SERE2",,"D03DWB07","D03ALW14",
283,"DSNY_009","41","CEFO2",,"D03DWB07","D03ALW14",
284,"DSNY_009","41","UNK5",,"D03DWB07","D03ALW14","UNK5(Broadleaf)"
285,"DSNY_009","41","ERHI2",,"D03DWB07","D03ALW14","no transcription errors found"
286,"DSNY_009","41","RUAR2",,"D03DWB07","D03ALW14",
287,"DSNY_034","31","PIEL",,"D03DWB07","D03ALW14","no transcription errors found"
288,"DSNY_034","31","MOCE2",,"D03DWB07","D03ALW14",
289,"DSNY_034","31","BUAM",,"D03DWB07","D03ALW14",
290,"DSNY_034","32","HYTE4",,"D03DWB07","D03ALW14",
291,"DSNY_034","32","SYFL",,"D03DWB07","D03ALW14",
292,"DSNY_034","32","RHCH2",,"D03DWB07","D03ALW14","UNK002(SEDGE)"
293,"DSNY_034","32","ASRE7",,"D03DWB07","D03ALW14","no transcription errors found"
294,"DSNY_034","32","CEFO2",,"D03DWB07","D03ALW14",
295,"DSNY_034","32","CEER2",,"D03DWB07","D03ALW14",
296,"DSNY_034","32","SPPR2",,"D03DWB07","D03ALW14",
297,"DSNY_034","40","PIEL",,"D03DWB07","D03ALW14",
298,"DSNY_034","40","CYCO",,"D03DWB07","D03ALW14","no transcription errors found"
299,"DSNY_034","40","DITE2",,"D03DWB07","D03ALW14",
300,"DSNY_034","40","CAREX","cf. genus","D03DWB07","D03ALW14","Same might be a duplicate from previous 1m2 and 10m2 (UNK002?)"
301,"DSNY_034","40","PASE5","cf. species","D03DWB07","D03ALW14",
302,"DSNY_034","41","CAREX","cf. genus","D03DWB07","D03ALW14","Same might be a duplicate from previous 1m2 and 10m2 (UNK002?)"
303,"DSNY_034","41","RHMA",,"D03DWB07","D03ALW14","no transcription errors found"
304,"DSNY_034","41","BUAM",,"D03DWB07","D03ALW14",
305,"DSNY_034","41","HYCI",,"D03DWB07","D03ALW14",
306,"DSNY_005","31","ANVI2",,"D03DWB07","D03JAK04",
307,"DSNY_005","31","DIAC2",,"D03DWB07","D03JAK04","no transcription errors found"
308,"DSNY_005","32","PIEL",,"D03DWB07","D03JAK04","changed taxon ID from DIEL to PIEL"
309,"DSNY_005","32","ANVI2",,"D03DWB07","D03JAK04",
310,"DSNY_005","40","SMLA",,"D03DWB07","D03JAK04",
311,"DSNY_005","40","LEMI",,"D03DWB07","D03JAK04",
312,"DSNY_005","40","ARBE7",,"D03DWB07","D03JAK04",
313,"DSNY_005","40","GAEL2",,"D03DWB07","D03JAK04","no transcription errors found"
314,"DSNY_005","40","RISC","cf. species","D03DWB07","D03JAK04",
315,"DSNY_005","40","PONA2",,"D03DWB07","D03JAK04",
316,"DSNY_005","40","UNK22",,"D03DWB07","D03JAK04","no transcription errors found"
317,"DSNY_005","40","UNK21",,"D03DWB07","D03JAK04","no transcription errors found"
318,"DSNY_005","40","SYFL",,"D03DWB07","D03JAK04",
319,"DSNY_005","41","ASRE7",,"D03DWB07","D03JAK04",
320,"DSNY_005","41","CNURS",,"D03DWB07","D03JAK04",
321,"DSNY_005","41","LEMI",,"D03DWB07","D03JAK04",
322,"DSNY_005","41","UNK021",,"D03DWB07","D03JAK04","no transcription errors found"
323,"DSNY_005","41","PASE5","cf. species","D03DWB07","D03JAK04",
324,"DSNY_005","41","LYFE",,"D03DWB07","D03JAK04","no transcription errors found"
325,"DSNY_005","41","PTPY2",,"D03DWB07","D03JAK04",
326,"DSNY_005","41","PIPA",,"D03DWB07","D03JAK04",
327,"DSNY_039","31","SERE2",,"D03DWB07","D03ALW14",
328,"DSNY_039","31","CYCO",,"D03DWB07","D03ALW14",
329,"DSNY_039","31","ANVI2",,"D03DWB07","D03ALW14","no transcription errors found"
330,"DSNY_039","31","CEFO2",,"D03DWB07","D03ALW14",
331,"DSNY_039","31","GACO11",,"D03DWB07","D03ALW14",
332,"DSNY_039","32","CEER2",,"D03DWB07","D03ALW14",
333,"DSNY_039","32","ANVI2",,"D03DWB07","D03ALW14",
334,"DSNY_039","32","CYCO",,"D03DWB07","D03ALW14","no transcription errors found"
335,"OSBS_050","31","ANVI2",,"D03MLK24","D03JAK04","no transcription errors found"
336,"OSBS_050","31","UNK315",,"D03MLK24","D03JAK04",
337,"OSBS_050","32","ANVI2",,"D03MLK24","D03JAK04","changed subplotID from 31 to 32"
338,"OSBS_050","32","UNK315",,"D03MLK24","D03JAK04","changed subplotID from 31 to 32"
339,"OSBS_050","32","QUVI","cf. species","D03MLK24","D03JAK04","changed subplotID from 31 to 32"
340,"OSBS_050","40","DISP2",,"D03MLK24","D03JAK04",
341,"OSBS_050","40","HYTE4",,"D03MLK24","D03JAK04","no transcription errors found"
342,"OSBS_050","40","UNK315",,"D03MLK24","D03JAK04",
343,"OSBS_050","40","UNK313",,"D03MLK24","D03JAK04",
344,"OSBS_050","40","ANCA4",,"D03MLK24","D03JAK04",
345,"OSBS_050","41","CACO37","cf. genus","D03MLK24","D03JAK04",
346,"OSBS_050","41","LEMI",,"D03MLK24","D03JAK04",
347,"OSBS_050","41","PITA",,"D03MLK24","D03JAK04",
348,"OSBS_050","41","ANVI2",,"D03MLK24","D03JAK04",
349,"OSBS_050","41","OPHU",,"D03MLK24","D03JAK04","no transcription errors found"
350,"OSBS_050","41","HECO3",,"D03MLK24","D03JAK04",
351,"OSBS_050","41","UNK315",,"D03MLK24","D03JAK04",
352,"DSNY_021","31","EUCO7",,"D03MLK24","D03JAK04",
353,"DSNY_039","32","EUCO7",,"D03DWB07","D03ALW14",
354,"DSNY_039","40","ANVI2",,"D03DWB07","D03ALW14",
355,"DSNY_039","40","RHCH2",,"D03DWB07","D03ALW14","UNK002(SEDGE)"
356,"DSNY_039","40","BUCI",,"D03DWB07","D03ALW14","no transcription errors found"
357,"DSNY_039","41","HYTE4",,"D03DWB07","D03ALW14",
358,"DSNY_039","41","LACA",,"D03DWB07","D03ALW14",
359,"DSNY_039","41","GACO11",,"D03DWB07","D03ALW14",
360,"DSNY_039","41","UNK010",,"D03DWB07","D03ALW14","UNK010(RED STEM)"
370,"DSNY_074","40","RUAR2",,"D03DWB07","D03ALW14","no transcription errors found"
371,"DSNY_074","40","SERE2",,"D03DWB07","D03ALW14","no transcription errors found"
372,"DSNY_074","40","EUCO7",,"D03DWB07","D03ALW14",
373,"DSNY_074","41","CRLA7",,"D03DWB07","D03ALW14",
374,"DSNY_074","41","XYBR",,"D03DWB07","D03ALW14","no transcription errors found"
375,"DSNY_037","31","CHNI2",,"D03MLK24","D03JAK04","no transcription errors found"
376,"DSNY_037","32","BUAM",,"D03MLK24","D03JAK04","UNK15(Heli)"
377,"DSNY_037","32","ANGL10",,"D03MLK24","D03JAK04","no transcription errors found"
378,"DSNY_037","32","HYHY",,"D03MLK24","D03JAK04",
379,"DSNY_037","40","ASRE7",,"D03MLK24","D03JAK04",
380,"DSNY_037","40","BUCI",,"D03MLK24","D03JAK04","no transcription errors found"
381,"DSNY_037","40","HYTE4",,"D03MLK24","D03JAK04",
382,"DSNY_037","41","GAEL2",,"D03MLK24","D03JAK04","no transcription errors found"
